file,method,instance_file,config,mode,run,seed,start_time,iteration_limit,destroy_percent,status,runtime,objective,total_bin_cost,total_excess,total_conflicts,instance_name,set,x,y,z,t
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_3_set1_5types_linear_run6.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_3.txt,set1_5types_linear,vanilla,6,47,2026-04-29 19:11:06,200,20,FEASIBLE,12.9431,75290.0,75290.0,0.0,0.0,Correia_Random_4_3_9_3,set1,4,3,9,3.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_3_set1_5types_linear_run7.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_3.txt,set1_5types_linear,vanilla,7,48,2026-04-29 19:11:19,200,20,FEASIBLE,13.976928,75290.0,75290.0,0.0,0.0,Correia_Random_4_3_9_3,set1,4,3,9,3.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_3_set1_5types_linear_run8.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_3.txt,set1_5types_linear,vanilla,8,49,2026-04-29 19:11:33,200,20,FEASIBLE,12.621478,75270.0,75270.0,0.0,0.0,Correia_Random_4_3_9_3,set1,4,3,9,3.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_3_set1_5types_linear_run9.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_3.txt,set1_5types_linear,vanilla,9,50,2026-04-29 19:11:46,200,20,FEASIBLE,14.527998,75280.0,75280.0,0.0,0.0,Correia_Random_4_3_9_3,set1,4,3,9,3.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_3_set1_5types_linear_run10.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_3.txt,set1_5types_linear,vanilla,10,51,2026-04-29 19:12:00,200,20,FEASIBLE,14.227971,75270.0,75270.0,0.0,0.0,Correia_Random_4_3_9_3,set1,4,3,9,3.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_3types_linear_run1.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_3types_linear,vanilla,1,42,2026-04-29 19:12:15,200,20,FEASIBLE,5.431904,75400.0,75400.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_3types_linear_run2.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_3types_linear,vanilla,2,43,2026-04-29 19:12:20,200,20,FEASIBLE,5.442864,75380.0,75380.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_3types_linear_run3.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_3types_linear,vanilla,3,44,2026-04-29 19:12:26,200,20,FEASIBLE,6.115353,75400.0,75400.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_3types_linear_run4.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_3types_linear,vanilla,4,45,2026-04-29 19:12:32,200,20,FEASIBLE,6.302733,75360.0,75360.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_3types_linear_run5.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_3types_linear,vanilla,5,46,2026-04-29 19:12:38,200,20,FEASIBLE,6.060265,75360.0,75360.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_3types_linear_run6.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_3types_linear,vanilla,6,47,2026-04-29 19:12:44,200,20,FEASIBLE,6.085483,75390.0,75390.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_3types_linear_run7.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_3types_linear,vanilla,7,48,2026-04-29 19:12:50,200,20,FEASIBLE,5.563904,75350.0,75350.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_3types_linear_run8.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_3types_linear,vanilla,8,49,2026-04-29 19:12:56,200,20,FEASIBLE,5.918548,75390.0,75390.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_3types_linear_run9.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_3types_linear,vanilla,9,50,2026-04-29 19:13:02,200,20,FEASIBLE,5.412681,75360.0,75360.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_3types_linear_run10.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_3types_linear,vanilla,10,51,2026-04-29 19:13:07,200,20,FEASIBLE,5.766847,75370.0,75370.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_5types_linear_run1.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_5types_linear,vanilla,1,42,2026-04-29 19:13:13,200,20,FEASIBLE,14.454251,75350.0,75350.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_5types_linear_run2.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_5types_linear,vanilla,2,43,2026-04-29 19:13:27,200,20,FEASIBLE,15.51651,75330.0,75330.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_5types_linear_run3.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_5types_linear,vanilla,3,44,2026-04-29 19:13:43,200,20,FEASIBLE,17.089087,75370.0,75370.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_5types_linear_run4.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_5types_linear,vanilla,4,45,2026-04-29 19:14:00,200,20,FEASIBLE,16.30582,75360.0,75360.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_5types_linear_run5.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_5types_linear,vanilla,5,46,2026-04-29 19:14:16,200,20,FEASIBLE,15.033156,75370.0,75370.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_5types_linear_run6.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_5types_linear,vanilla,6,47,2026-04-29 19:14:31,200,20,FEASIBLE,16.586476,75380.0,75380.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_5types_linear_run7.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_5types_linear,vanilla,7,48,2026-04-29 19:14:48,200,20,FEASIBLE,16.541257,75370.0,75370.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_5types_linear_run8.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_5types_linear,vanilla,8,49,2026-04-29 19:15:04,200,20,FEASIBLE,17.409576,75380.0,75380.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_5types_linear_run9.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_5types_linear,vanilla,9,50,2026-04-29 19:15:22,200,20,FEASIBLE,15.981306,75340.0,75340.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_4_set1_5types_linear_run10.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_4.txt,set1_5types_linear,vanilla,10,51,2026-04-29 19:15:38,200,20,FEASIBLE,17.254348,75360.0,75360.0,0.0,0.0,Correia_Random_4_3_9_4,set1,4,3,9,4.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_3types_linear_run1.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_3types_linear,vanilla,1,42,2026-04-29 19:15:55,200,20,FEASIBLE,10.042032,76320.0,76320.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_3types_linear_run2.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_3types_linear,vanilla,2,43,2026-04-29 19:16:05,200,20,FEASIBLE,9.776416,76290.0,76290.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_3types_linear_run3.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_3types_linear,vanilla,3,44,2026-04-29 19:16:15,200,20,FEASIBLE,10.013354,76270.0,76270.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_3types_linear_run4.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_3types_linear,vanilla,4,45,2026-04-29 19:16:25,200,20,FEASIBLE,9.890392,76260.0,76260.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_3types_linear_run5.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_3types_linear,vanilla,5,46,2026-04-29 19:16:35,200,20,FEASIBLE,10.409464,76290.0,76290.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_3types_linear_run6.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_3types_linear,vanilla,6,47,2026-04-29 19:16:45,200,20,FEASIBLE,9.457895,76260.0,76260.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_3types_linear_run7.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_3types_linear,vanilla,7,48,2026-04-29 19:16:55,200,20,FEASIBLE,10.112192,76300.0,76300.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_3types_linear_run8.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_3types_linear,vanilla,8,49,2026-04-29 19:17:05,200,20,FEASIBLE,10.345907,76290.0,76290.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_3types_linear_run9.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_3types_linear,vanilla,9,50,2026-04-29 19:17:15,200,20,FEASIBLE,10.511035,76290.0,76290.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_3types_linear_run10.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_3types_linear,vanilla,10,51,2026-04-29 19:17:26,200,20,FEASIBLE,10.762784,76290.0,76290.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_5types_linear_run1.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_5types_linear,vanilla,1,42,2026-04-29 19:17:36,200,20,FEASIBLE,14.482888,76240.0,76240.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_5types_linear_run2.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_5types_linear,vanilla,2,43,2026-04-29 19:17:51,200,20,FEASIBLE,13.378537,76250.0,76250.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_5types_linear_run3.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_5types_linear,vanilla,3,44,2026-04-29 19:18:04,200,20,FEASIBLE,13.529202,76250.0,76250.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_5types_linear_run4.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_5types_linear,vanilla,4,45,2026-04-29 19:18:18,200,20,FEASIBLE,13.13564,76250.0,76250.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_5types_linear_run5.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_5types_linear,vanilla,5,46,2026-04-29 19:18:31,200,20,FEASIBLE,13.670534,76250.0,76250.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_5types_linear_run6.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_5types_linear,vanilla,6,47,2026-04-29 19:18:45,200,20,FEASIBLE,13.653336,76240.0,76240.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_5types_linear_run7.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_5types_linear,vanilla,7,48,2026-04-29 19:18:58,200,20,FEASIBLE,12.122942,76240.0,76240.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_5types_linear_run8.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_5types_linear,vanilla,8,49,2026-04-29 19:19:10,200,20,FEASIBLE,12.661685,76240.0,76240.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_5types_linear_run9.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_5types_linear,vanilla,9,50,2026-04-29 19:19:23,200,20,FEASIBLE,13.879128,76250.0,76250.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_5_set1_5types_linear_run10.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_5.txt,set1_5types_linear,vanilla,10,51,2026-04-29 19:19:37,200,20,FEASIBLE,14.09956,76250.0,76250.0,0.0,0.0,Correia_Random_4_3_9_5,set1,4,3,9,5.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_6_set1_3types_linear_run1.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_6.txt,set1_3types_linear,vanilla,1,42,2026-04-29 19:19:51,200,20,FEASIBLE,6.018879,75520.0,75520.0,0.0,0.0,Correia_Random_4_3_9_6,set1,4,3,9,6.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_6_set1_3types_linear_run2.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_6.txt,set1_3types_linear,vanilla,2,43,2026-04-29 19:19:57,200,20,FEASIBLE,5.08179,75440.0,75440.0,0.0,0.0,Correia_Random_4_3_9_6,set1,4,3,9,6.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_6_set1_3types_linear_run3.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_6.txt,set1_3types_linear,vanilla,3,44,2026-04-29 19:20:02,200,20,FEASIBLE,5.31464,75560.0,75560.0,0.0,0.0,Correia_Random_4_3_9_6,set1,4,3,9,6.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_6_set1_3types_linear_run4.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_6.txt,set1_3types_linear,vanilla,4,45,2026-04-29 19:20:07,200,20,FEASIBLE,5.276975,75480.0,75480.0,0.0,0.0,Correia_Random_4_3_9_6,set1,4,3,9,6.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_6_set1_3types_linear_run5.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_6.txt,set1_3types_linear,vanilla,5,46,2026-04-29 19:20:13,200,20,FEASIBLE,5.436749,75520.0,75520.0,0.0,0.0,Correia_Random_4_3_9_6,set1,4,3,9,6.0
/home/pc-515/Documents/Graduate/Mestrado/Disciplinas/Período 2026-1/Métodos Híbridos em Otimização Combinatória/Programs/cos841_VSBPPC/lnsa_solutions/vanilla_subset/sol_Correia_Random_4_3_9_6_set1_3types_linear_run6.txt,vanilla,../instances/set_1/N_1000/Correia_Random_4_3_9_6.txt,set1_3types_linear,vanilla,6,47,2026-04-29 19:20:18,200,20,FEASIBLE,5.39472,75490.0,75490.0,0.0,0.0,Correia_Random_4_3_9_6,set1,4,3,9,6.0
